study_id,experiment_group,base_experiment_id,experiment_id,run_id,run_dir,architecture,window_size,stride,hidden,latent_dim,beta,seed,scaling,threshold_method,threshold_value,split,precision,recall,f1,roc_auc,pr_auc,accuracy,balanced_accuracy,tn,fp,fn,tp,n_train_windows,n_val_windows,n_test_windows,n_val_positive,n_test_positive,train_score_mean,train_score_std,train_score_p98,test_score_mean_normal,test_score_mean_anomaly
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p98,21.182480812072754,val,0.5136612021857924,0.39662447257383965,0.44761904761904764,0.9950543581375554,0.49425942737539336,0.9890951821386604,0.6961970162089657,20949,89,143,94,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p98,21.182480812072754,test,0.5963302752293578,0.20591341077085534,0.30612244897959184,0.9928047976493694,0.7154082829052001,0.9597358232748804,0.5998150450655495,41752,264,1504,390,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p99,22.10311508178711,val,0.0,0.0,0.0,0.9950543581375554,0.49425942737539336,0.9857579318448884,0.49843140982983175,20972,66,237,0,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p99,22.10311508178711,test,0.46616541353383456,0.09820485744456177,0.16223288268643699,0.9928047976493694,0.7154082829052001,0.9562514233659759,0.5465676800551065,41803,213,1708,186,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p995,22.65467071533203,val,0.0,0.0,0.0,0.9950543581375554,0.49425942737539336,0.9862749706227967,0.49869284152485976,20983,55,237,0,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,train_p995,22.65467071533203,test,0.48641304347826086,0.0945089757127772,0.15826702033598586,0.9928047976493694,0.7154082829052001,0.9566385789114097,0.5450053446728395,41827,189,1715,179,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,val_f1,20.552208727544272,val,0.6666666666666666,0.8945147679324894,0.7639639639639638,0.9950543581375554,0.49425942737539336,0.9938425381903643,0.9447381330868836,20932,106,25,212,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128_64,layers_256_128_64_s7,20260430_080251,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_64_s7/20260430_080251,dense,60,10,"[256, 128, 64]",16,1.0,7,none,val_f1,20.552208727544272,test,0.7739322533136966,0.5549102428722281,0.6463714637146372,0.9928047976493694,0.7154082829052001,0.9738100660441813,0.7738017512914073,41709,307,843,1051,63526,21275,43910,237,1894,12.135269165039062,2.7209978103637695,21.182480812072754,14.124835968017578,21.270841598510742
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p98,13.041094779968262,val,0.4294117647058823,0.3080168776371308,0.3587223587223587,0.9934817567407661,0.44897872610793077,0.987732079905993,0.6517030865987726,20941,97,164,73,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p98,13.041094779968262,test,0.4897119341563786,0.12565997888067582,0.2,0.9936098411949066,0.7262046050800286,0.9566385789114097,0.55987873277621,41768,248,1656,238,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p99,13.521109819412231,val,0.0,0.0,0.0,0.9934817567407661,0.44897872610793077,0.9848178613396005,0.4979560794752353,20952,86,237,0,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p99,13.521109819412231,test,0.4564102564102564,0.09398099260823653,0.15586690017513136,0.9936098411949066,0.7262046050800286,0.9560920063766796,0.5444676478654282,41804,212,1716,178,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p995,13.778474926948547,val,0.0,0.0,0.0,0.9934817567407661,0.44897872610793077,0.9852878965922445,0.4981937446525335,20962,76,237,0,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,train_p995,13.778474926948547,test,0.48360655737704916,0.09345300950369588,0.15663716814159293,0.9936098411949066,0.7262046050800286,0.9565930312001822,0.5444773615682988,41827,189,1717,177,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,val_f1,12.657885642794508,val,0.60062893081761,0.8059071729957806,0.6882882882882883,0.9934817567407661,0.44897872610793077,0.9918683901292596,0.899935238746203,20911,127,46,191,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s123,20260430_075645,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s123/20260430_075645,dense,60,10,"[256, 128]",16,1.0,123,none,val_f1,12.657885642794508,test,0.7651063829787234,0.4746568109820486,0.585858585858586,0.9936098411949066,0.7262046050800286,0.9710544295149168,0.7340439424293335,41740,276,995,899,63526,21275,43910,237,1894,3.3406245708465576,2.685657024383545,13.041094779968262,4.1731414794921875,12.940181732177734
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p98,13.839427471160889,val,0.11,0.046413502109704644,0.06528189910979229,0.9932908223536032,0.435154389441075,0.9851938895417156,0.5210915309768982,20949,89,226,11,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p98,13.839427471160889,test,0.5059523809523809,0.0897571277719113,0.15246636771300448,0.9946613589553253,0.7583894031475821,0.9569574128900022,0.5429031259575474,41850,166,1724,170,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p99,14.42357349395752,val,0.0,0.0,0.0,0.9932908223536032,0.435154389441075,0.9853349001175088,0.49821751117026336,20963,75,237,0,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p99,14.42357349395752,test,0.5749128919860628,0.08711721224920803,0.15130674002751035,0.9946613589553253,0.7583894031475821,0.9578455932589387,0.5421067782495088,41894,122,1729,165,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p995,14.773775219917297,val,0.0,0.0,0.0,0.9932908223536032,0.435154389441075,0.9861809635722679,0.49864530848940014,20981,57,237,0,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,train_p995,14.773775219917297,test,0.6,0.08711721224920803,0.1521438450899032,0.9946613589553253,0.7583894031475821,0.9581188795263038,0.5422495809913215,41906,110,1729,165,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,val_f1,12.870970229048227,val,0.508274231678487,0.9071729957805907,0.6515151515151515,0.9932908223536032,0.435154389441075,0.9891891891891892,0.9486430622024924,20830,208,22,215,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s42,20260430_075445,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s42/20260430_075445,dense,60,10,"[256, 128]",16,1.0,42,none,val_f1,12.870970229048227,test,0.8430728824688115,0.6779303062302007,0.7515364354697102,0.9946613589553253,0.7583894031475821,0.9806649965839217,0.8361209985073319,41777,239,610,1284,63526,21275,43910,237,1894,3.196059226989746,2.7105486392974854,13.839427471160889,4.020644664764404,13.334993362426758
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p98,14.673604965209961,val,0.5058139534883721,0.7341772151898734,0.5989672977624786,0.9927924274459357,0.43797918625472626,0.989048178613396,0.8630482995808669,20868,170,63,174,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p98,14.673604965209961,test,0.8353879622915156,0.6082365364308342,0.7039413382218148,0.9947740027231543,0.7796985717178132,0.977932133910271,0.8014169163494613,41789,227,742,1152,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p99,15.34925365447998,val,0.40336134453781514,0.20253164556962025,0.2696629213483146,0.9927924274459357,0.43797918625472626,0.9877790834312573,0.5995784000259927,20967,71,189,48,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p99,15.34925365447998,test,0.6814449917898193,0.2191129883843717,0.3316020775069916,0.9947740027231543,0.7796985717178132,0.9618993395581872,0.6072478498662148,41822,194,1479,415,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p995,16.027002573013306,val,0.0,0.0,0.0,0.9927924274459357,0.43797918625472626,0.9869330199764982,0.4990255727730773,20997,41,237,0,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,train_p995,16.027002573013306,test,0.5596590909090909,0.10401267159450897,0.17542297417631345,0.9947740027231543,0.7796985717178132,0.957822819403325,0.5501618003821745,41861,155,1697,197,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,val_f1,14.518364126598417,val,0.47044917257683216,0.8396624472573839,0.6030303030303031,0.9927924274459357,0.43797918625472626,0.9876850763807286,0.9145075236572118,20814,224,38,199,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_256_128,layers_256_128_s7,20260430_075545,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_256_128_s7/20260430_075545,dense,60,10,"[256, 128]",16,1.0,7,none,val_f1,14.518364126598417,test,0.8495630461922596,0.718585005279831,0.778604118993135,0.9947740027231543,0.7796985717178132,0.9823730357549533,0.8564245475751783,41775,241,533,1361,63526,21275,43910,237,1894,5.390287399291992,2.6048989295959473,14.673604965209961,6.7915167808532715,15.264399528503418
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p98,218.8831787109375,val,0.6348314606741573,0.9535864978902954,0.7622259696458685,0.997545530430569,0.6954076089463114,0.9933725029377203,0.9737036016402708,20908,130,11,226,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p98,218.8831787109375,test,0.9231590181430096,0.9134107708553326,0.9182590233545648,0.9971298835421273,0.8809696463593071,0.9929856524709634,0.9549917525259146,41872,144,164,1730,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p99,230.34623336791992,val,0.7727272727272727,0.43037974683544306,0.5528455284552845,0.997545530430569,0.6954076089463114,0.9922444183313749,0.7144768778858268,21008,30,135,102,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p99,230.34623336791992,test,0.8344051446945338,0.2740232312565998,0.41255961844197137,0.9971298835421273,0.8809696463593071,0.9663402414028696,0.6357858920944081,41913,103,1375,519,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p995,241.98908042907715,val,0.0,0.0,0.0,0.997545530430569,0.6954076089463114,0.9882491186839013,0.4996910352695123,21025,13,237,0,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,train_p995,241.98908042907715,test,0.7441860465116279,0.08447729672650475,0.15173067804646753,0.9971298835421273,0.8809696463593071,0.9592575723069916,0.5415841357966111,41961,55,1734,160,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,val_f1,220.41940689930362,val,0.7012578616352201,0.9409282700421941,0.8036036036036036,0.997545530430569,0.6954076089463114,0.9948766157461809,0.968206315836764,20943,95,14,223,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s123,20260430_075009,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s123/20260430_075009,dense,60,10,"[64, 32]",16,1.0,123,none,val_f1,220.41940689930362,test,0.9219373219373219,0.8542766631467793,0.8868183063853111,0.9971298835421273,0.8809696463593071,0.990594397631519,0.9255080002710286,41879,137,276,1618,63526,21275,43910,237,1894,61.53913116455078,39.27003479003906,218.8831787109375,77.34697723388672,230.6134796142578
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p98,12.796095371246338,val,0.31297709923664124,0.1729957805907173,0.22282608695652173,0.9938515918352284,0.4677536695612171,0.986556991774383,0.5843589036996746,20948,90,196,41,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p98,12.796095371246338,test,0.5783365570599613,0.15786694825765576,0.24802986312733308,0.9945718496337896,0.7530905701097874,0.9587109997722615,0.5763392243192316,41798,218,1595,299,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p99,13.255105257034302,val,0.0,0.0,0.0,0.9938515918352284,0.4677536695612171,0.98524089306698,0.4981699781348037,20961,77,237,0,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p99,13.255105257034302,test,0.4838709677419355,0.08711721224920803,0.1476510067114094,0.9945718496337896,0.7530905701097874,0.9566158050557959,0.5414641659113519,41840,176,1729,165,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p995,13.748714804649353,val,0.0,0.0,0.0,0.9938515918352284,0.4677536695612171,0.9864629847238543,0.49878790759577907,20987,51,237,0,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,train_p995,13.748714804649353,test,0.5415282392026578,0.08606124604012672,0.14851936218678813,0.9945718496337896,0.7530905701097874,0.9574356638578911,0.5413883914892179,41878,138,1731,163,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,val_f1,12.440655885821013,val,0.6226415094339622,0.8354430379746836,0.7135135135135133,0.9938515918352284,0.4677536695612171,0.9925264394829613,0.9148695368597631,20918,120,39,198,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s42,20260430_074704,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s42/20260430_074704,dense,60,10,"[64, 32]",16,1.0,42,none,val_f1,12.440655885821013,test,0.8287101248266296,0.6309398099260823,0.7164268585131894,0.9945718496337896,0.7530905701097874,0.9784559325893873,0.8125305485273976,41769,247,699,1195,63526,21275,43910,237,1894,2.551950216293335,2.6760666370391846,12.796095371246338,3.344067096710205,12.8496732711792
20260430_074356_wrapup_layers_windows_noscale_beta1,layers,layers_64_32,layers_64_32_s7,20260430_074810,models/vae_grid_runs/20260430_074356_wrapup_layers_windows_noscale_beta1/runs/layers/layers_64_32_s7/20260430_074810,dense,60,10,"[64, 32]",16,1.0,7,none,train_p98,395.64093017578125,val,0.6348314606741573,0.9535864978902954,0.7622259696458685,0.997379866771119,0.6781821927769256,0.9933725029377203,0.9737036016402708,20908,130,11,226,63526,21275,43910,237,1894,257.7012023925781,48.70735168457031,395.64093017578125,314.10040283203125,411.30059814453125
