model,source,percentile,threshold,precision,recall,f1,fp,tp
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,91.7173469387755,-0.027207256427833015,0.23764115432873276,1.0,0.3840227088402271,6076,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,91.81836734693877,-0.026605239510536224,0.2385390428211587,1.0,0.38519422412039866,6046,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,91.91938775510204,-0.02580131164618902,0.23953458960414822,1.0,0.3864911743699622,6013,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.0204081632653,-0.02495420351624491,0.2404773996952768,1.0,0.3877175025588537,5982,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.12142857142857,-0.024283165484666823,0.24130462479296727,1.0,0.3887919531971672,5955,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.22244897959183,-0.023625158944300274,0.24204472843450478,1.0,0.38975203210206805,5931,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.3234693877551,-0.022948198126895098,0.24288279045909208,1.0,0.3908378043747421,5904,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.42448979591836,-0.022275150780166942,0.24382080329557157,1.0,0.39205133512730284,5874,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.52551020408163,-0.021602136215993335,0.24470284237726098,1.0,0.3931907826447996,5846,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.6265306122449,-0.020796097921473453,0.2454003627882871,1.0,0.3940907199334166,5824,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.72755102040817,-0.020061766888414108,0.2463579604578564,1.0,0.39532456689626383,5794,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.82857142857144,-0.0194204322993755,0.24722621067745726,1.0,0.3964416535845108,5767,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,92.9295918367347,-0.018554792925715397,0.24898120152491127,1.0,0.3986948742237659,5713,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.03061224489797,-0.017868523086820284,0.24993401953021904,1.0,0.3999155405405405,5684,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.13163265306123,-0.017057777196168678,0.2507280910775748,1.0,0.40093141405588484,5660,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.2326530612245,-0.016038772570235386,0.25212992545260915,1.0,0.40272166702105033,5618,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.33367346938776,-0.015065737015434679,0.25388739946380695,1.0,0.40496044472952747,5566,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.43469387755103,-0.014343904703855517,0.25518728105631905,1.0,0.40661227994847576,5528,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.53571428571429,-0.013571154326200485,0.25663956639566393,1.0,0.40845374164330384,5486,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.63673469387756,-0.012859094887971878,0.2575469132444928,1.0,0.4096020761245675,5460,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.73775510204082,-0.011940169919814378,0.259168035030104,1.0,0.4116496413823082,5414,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.83877551020409,-0.0112595216504165,0.26045104510451045,1.0,0.4132664193759546,5378,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,93.93979591836735,-0.010478001939398879,0.26174682144831396,1.0,0.4148959474260679,5342,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.04081632653062,-0.009368000818150373,0.2636781289154949,1.0,0.41731849730087034,5289,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.14183673469388,-0.008212426251598752,0.265414798206278,1.0,0.41949058693244734,5242,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.24285714285715,-0.007231130916625234,0.26653532226287646,1.0,0.42088888888888887,5212,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.34387755102041,-0.006506109490458451,0.2677410234662143,1.0,0.42239072256913474,5180,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.44489795918368,-0.00543495175827788,0.26911054276783175,1.0,0.42409314823107924,5144,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.54591836734694,-0.004055181185581761,0.2709972814422664,1.0,0.42643251153889455,5095,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.64693877551021,-0.0026382581863019726,0.2728713441867166,1.0,0.42874929258630445,5047,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.74795918367347,-0.0013886212637380761,0.2748911465892598,1.0,0.4312386156648451,4996,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.84897959183674,-6.974737292946313e-05,0.2767387492694331,1.0,0.43350881208514536,4950,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,94.95,0.0014250623993575674,0.2786933490288405,1.0,0.43590333716915997,4902,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.05102040816327,0.002860376943967416,0.2804264139769026,1.0,0.4380203515263645,4860,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.15204081632653,0.004436634920005313,0.2827287654873862,1.0,0.44082392645176305,4805,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.2530612244898,0.006308035193277389,0.28532690569448627,1.0,0.443975621190811,4744,1894
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.35408163265306,0.00808818962957181,0.28738424168817367,0.9994720168954594,0.44640962150689784,4694,1893
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.45510204081633,0.009628347520317502,0.28944954128440364,0.9994720168954594,0.4488973203699312,4647,1893
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.5561224489796,0.011179381981492167,0.29094264185760416,0.9989440337909187,0.45063713230915803,4611,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.65714285714286,0.01271196082234387,0.292336217552534,0.9989440337909187,0.4523069567296199,4580,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.75816326530612,0.014077173386301375,0.29365202545398106,0.9989440337909187,0.45388029267122465,4551,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.85918367346939,0.016097590859446904,0.29636591478696744,0.9989440337909187,0.4571152452283161,4492,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,95.96020408163265,0.017989768886140373,0.29889415481832543,0.9989440337909187,0.46011673151750976,4438,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.06122448979592,0.020261180720158926,0.3017543859649123,0.9989440337909187,0.4634982851543361,4378,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.16224489795918,0.022243185394576606,0.3045227748269757,0.9989440337909187,0.4667571234735414,4321,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.26326530612245,0.024472268032176128,0.30694354315379624,0.9989440337909187,0.4695954331099529,4272,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.36428571428571,0.026432333141565303,0.30799283737587496,0.9989440337909187,0.4708224461863879,4251,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.46530612244898,0.028169582890612735,0.3090493302842208,0.9989440337909187,0.4720558882235529,4230,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.56632653061224,0.030099657231143523,0.3107752956636005,0.9989440337909187,0.47406664996241543,4196,1892
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.66734693877551,0.032217212021350826,0.3125619834710744,0.9984160506863781,0.4760825780463243,4159,1891
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.76836734693877,0.03418858354645114,0.3146329282503746,0.9978880675818373,0.47842045310720166,4117,1890
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.86938775510204,0.036904120977435756,0.3162307176391683,0.9957761351636748,0.4800203614151183,4078,1886
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,96.9704081632653,0.03918184361287525,0.3170402831619754,0.9931362196409715,0.48064392487543117,4052,1881
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.07142857142857,0.04240409657359031,0.318946474086661,0.9910242872228089,0.4825813086514976,4008,1877
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.17244897959183,0.04825760312378303,0.3209006531454108,0.9857444561774024,0.48418049792531126,3951,1867
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.27346938775511,0.05331096723675835,0.320699203876774,0.9783526927138332,0.48305526590198133,3925,1853
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.37448979591838,0.05925604147570499,0.31978367062107466,0.96779303062302,0.48072383949645947,3899,1833
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.47551020408164,0.06625649364931245,0.3186678352322524,0.9598732840549102,0.4784840110540861,3887,1818
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.57653061224491,0.07749103062919253,0.31881502380532534,0.9545934530095037,0.477990746860542,3863,1808
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.67755102040817,0.10060928102050522,0.29484119698916833,0.8479408658922915,0.4375425691322708,3841,1606
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.77857142857144,0.17341037616135263,0.023255813953488372,0.04751847940865892,0.03122831367106176,3780,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.8795918367347,0.20471257045865188,0.026611472501478415,0.04751847940865892,0.03411675511751326,3292,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,97.98061224489797,0.21337797458150745,0.029693170570768722,0.04751847940865892,0.03654822335025381,2941,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.08163265306123,0.22120809661490753,0.03341997772001486,0.04751847940865892,0.03924133420536298,2603,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.1826530612245,0.22684086853904423,0.03706754530477759,0.04751847940865892,0.041647385469689956,2338,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.28367346938776,0.2307109762515352,0.042836744407425034,0.04751847940865892,0.04505632040050062,2011,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.38469387755103,0.23935351406357203,0.05392450569203116,0.04751847940865892,0.050519225371877634,1579,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.4857142857143,0.24567883685231365,0.0694980694980695,0.04751847940865892,0.05644402634054563,1205,90
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.58673469387756,0.25838360429874596,0.09528907922912205,0.046990496304118265,0.06294200848656294,845,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.68775510204082,0.2792860870914809,0.12378303198887343,0.046990496304118265,0.06812093379257558,630,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.78877551020409,0.2952935779201133,0.13049853372434017,0.046990496304118265,0.06909937888198757,593,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.88979591836735,0.3041584065982282,0.13423831070889894,0.046990496304118265,0.06961282753226437,574,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,98.99081632653062,0.30798569124724196,0.13567073170731708,0.046990496304118265,0.06980392156862744,567,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.09183673469389,0.3112466638641699,0.13862928348909656,0.046990496304118265,0.07018927444794952,553,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.19285714285715,0.3145674604922533,0.14149443561208266,0.046990496304118265,0.07055093143083631,540,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.29387755102042,0.3179020191941945,0.14424635332252836,0.046990496304118265,0.07088809239346874,528,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.39489795918368,0.32107685591493346,0.14662273476112025,0.046990496304118265,0.07117153138744502,518,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.49591836734695,0.3242216117680078,0.15213675213675212,0.046990496304118265,0.0718031464300121,496,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.59693877551021,0.33143236621149963,0.1654275092936803,0.046990496304118265,0.07319078947368421,449,89
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.69795918367348,0.37830388162820433,0.1894273127753304,0.0454065469904963,0.07325383304940374,368,86
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.79897959183674,0.43983374466853553,0.21188630490956073,0.04329461457233368,0.07189829022358614,305,82
OC-SVM,models/baseline_runs/oc_svm/20260430_063918,99.9,0.4519695430994039,0.25886524822695034,0.038542766631467794,0.06709558823529413,209,73
LOF,models/baseline_runs/lof/20260430_063943,90.0,1.434329330921173,0.08838441165342414,0.6166842661034847,0.15460983519756438,12047,1168
LOF,models/baseline_runs/lof/20260430_063943,90.10102040816327,1.4373818770051003,0.08830275229357798,0.6098204857444561,0.15426739682115667,11925,1155
LOF,models/baseline_runs/lof/20260430_063943,90.20204081632653,1.4409573895590646,0.08780751972768064,0.5992608236536431,0.15317139001349528,11791,1135
LOF,models/baseline_runs/lof/20260430_063943,90.3030612244898,1.4447082843099321,0.08730407523510972,0.5881731784582893,0.15204039852599974,11646,1114
LOF,models/baseline_runs/lof/20260430_063943,90.40408163265306,1.447820677927562,0.08693929307338723,0.5791974656810982,0.15118522601984566,11521,1097
LOF,models/baseline_runs/lof/20260430_063943,90.50510204081633,1.4522710070013989,0.08659577895923957,0.5675818373812038,0.15026558568632936,11339,1075
LOF,models/baseline_runs/lof/20260430_063943,90.60612244897959,1.456139519384929,0.08637142158062149,0.5591341077085533,0.14962910632285412,11202,1059
LOF,models/baseline_runs/lof/20260430_063943,90.70714285714286,1.4600225716829294,0.08615283050008252,0.5512143611404435,0.14901512988866686,11074,1044
LOF,models/baseline_runs/lof/20260430_063943,90.80816326530612,1.4636121647698537,0.08564042695130086,0.5422386483632524,0.14791876710355753,10965,1027
LOF,models/baseline_runs/lof/20260430_063943,90.90918367346939,1.4670133120247295,0.08506871258747155,0.5327349524815206,0.14671028716830245,10852,1009
LOF,models/baseline_runs/lof/20260430_063943,91.01020408163265,1.4704982893807552,0.08418891170431211,0.5195353748680043,0.1448976586658813,10704,984
LOF,models/baseline_runs/lof/20260430_063943,91.11122448979592,1.4744045244795936,0.08332610016491623,0.5068637803590285,0.1431233693626537,10561,960
LOF,models/baseline_runs/lof/20260430_063943,91.21224489795918,1.4784567858491626,0.08213751210493882,0.4926082365364308,0.1407983098166453,10426,933
LOF,models/baseline_runs/lof/20260430_063943,91.31326530612245,1.48268796397107,0.08108831400535237,0.4799366420274551,0.13873626373626377,10301,909
LOF,models/baseline_runs/lof/20260430_063943,91.41428571428571,1.4864282131195068,0.0799097065462754,0.4672650475184794,0.1364792967846403,10190,885
LOF,models/baseline_runs/lof/20260430_063943,91.51530612244898,1.4909561978919168,0.0785537303845095,0.45195353748680045,0.1338441091392385,10041,856
LOF,models/baseline_runs/lof/20260430_063943,91.61632653061224,1.4949747000421802,0.07727314943809789,0.4392819429778247,0.13142721743938077,9935,832
LOF,models/baseline_runs/lof/20260430_063943,91.7173469387755,1.5005428094949038,0.07607048124289503,0.4239704329461457,0.12899598393574296,9753,803
LOF,models/baseline_runs/lof/20260430_063943,91.81836734693877,1.50468373298645,0.07477174435367612,0.41077085533262936,0.1265143507602244,9627,778
LOF,models/baseline_runs/lof/20260430_063943,91.91938775510204,1.5082209452986715,0.07233255451713395,0.39229144667370647,0.12214367910570442,9529,743
LOF,models/baseline_runs/lof/20260430_063943,92.0204081632653,1.5118182812418257,0.07161150512214343,0.38384371700105596,0.12070396812219825,9425,727
LOF,models/baseline_runs/lof/20260430_063943,92.12142857142857,1.5156483694911003,0.0701280512204882,0.37011615628299893,0.11791421362489486,9295,701
LOF,models/baseline_runs/lof/20260430_063943,92.22244897959183,1.5204617751496177,0.06901107836162211,0.35850052798310456,0.11574192448649108,9160,679
LOF,models/baseline_runs/lof/20260430_063943,92.3234693877551,1.5242497471826413,0.06808116180863116,0.3489968321013728,0.1139360510212876,9048,661
LOF,models/baseline_runs/lof/20260430_063943,92.42448979591836,1.5284256628581454,0.06702160977137488,0.33896515311510034,0.11191493070687701,8937,642
LOF,models/baseline_runs/lof/20260430_063943,92.52551020408163,1.5347083125795635,0.06553010122535961,0.32470960929250264,0.10905222094157282,8770,615
LOF,models/baseline_runs/lof/20260430_063943,92.6265306122449,1.5398332983255403,0.06406233091656748,0.3125659978880676,0.10633138751683881,8649,592
LOF,models/baseline_runs/lof/20260430_063943,92.72755102040817,1.5442122963922364,0.06275414880756126,0.30147835269271384,0.103884290002729,8528,571
LOF,models/baseline_runs/lof/20260430_063943,92.82857142857144,1.5485236525535588,0.06136540817462969,0.29091869060190073,0.10135197277660259,8428,551
LOF,models/baseline_runs/lof/20260430_063943,92.9295918367347,1.5530289051788195,0.06025727826675694,0.2819429778247096,0.09929341762737078,8328,534
LOF,models/baseline_runs/lof/20260430_063943,93.03061224489797,1.5584280171564653,0.05895196506550218,0.27085533262935585,0.09682899207248016,8189,513
LOF,models/baseline_runs/lof/20260430_063943,93.13163265306123,1.5631404223186638,0.057898415657036344,0.2624076029567054,0.09486543233441495,8087,497
LOF,models/baseline_runs/lof/20260430_063943,93.2326530612245,1.568846837111882,0.05675355450236967,0.2529039070749736,0.09270369653570738,7961,479
LOF,models/baseline_runs/lof/20260430_063943,93.33367346938776,1.5749214012707984,0.05408668356875528,0.2365364308342133,0.08804166257246733,7835,448
LOF,models/baseline_runs/lof/20260430_063943,93.43469387755103,1.580809423327446,0.05275426328057907,0.22703273495248152,0.0856147336983574,7721,430
LOF,models/baseline_runs/lof/20260430_063943,93.53571428571429,1.5861854255199432,0.05084745762711865,0.21541710665258712,0.0822746521476104,7616,408
LOF,models/baseline_runs/lof/20260430_063943,93.63673469387756,1.5918910043580192,0.04792089249492901,0.19957761351636746,0.07728480883254958,7510,378
LOF,models/baseline_runs/lof/20260430_063943,93.73775510204082,1.5980700028794153,0.047576070139247036,0.19482576557550157,0.07647668393782384,7387,369
LOF,models/baseline_runs/lof/20260430_063943,93.83877551020409,1.6044858055455344,0.04656348373557188,0.18743400211193242,0.07459550325698676,7269,355
LOF,models/baseline_runs/lof/20260430_063943,93.93979591836735,1.610327133536339,0.04535752401280683,0.1795142555438226,0.0724174653887114,7156,340
LOF,models/baseline_runs/lof/20260430_063943,94.04081632653062,1.6165889671870641,0.043914339929520194,0.17106652587117213,0.06988783433994823,7054,324
LOF,models/baseline_runs/lof/20260430_063943,94.14183673469388,1.6227323855672564,0.04338842975206612,0.16631467793030624,0.06882237273323137,6945,315
LOF,models/baseline_runs/lof/20260430_063943,94.24285714285715,1.628165039420128,0.04260058471390784,0.16156282998944033,0.06742315743086923,6877,306
LOF,models/baseline_runs/lof/20260430_063943,94.34387755102041,1.6340177393385344,0.041213832039520115,0.15417106652587118,0.06504065040650407,6793,292
LOF,models/baseline_runs/lof/20260430_063943,94.44489795918368,1.6398794642516559,0.04054825813820674,0.14994720168954592,0.06383456956619465,6720,284
LOF,models/baseline_runs/lof/20260430_063943,94.54591836734694,1.647177435457707,0.038953488372093024,0.14149947201689547,0.06108958285844541,6612,268
LOF,models/baseline_runs/lof/20260430_063943,94.64693877551021,1.6572183004447396,0.038392857142857145,0.13621964097148892,0.0599024843278384,6462,258
LOF,models/baseline_runs/lof/20260430_063943,94.74795918367347,1.6654930038111557,0.03755868544600939,0.13093980992608237,0.0583735436036248,6355,248
LOF,models/baseline_runs/lof/20260430_063943,94.84897959183674,1.6722436155591696,0.036855036855036855,0.12671594508975711,0.05710206995003568,6272,240
LOF,models/baseline_runs/lof/20260430_063943,94.95,1.6807310715317727,0.0341425215348473,0.11510031678986272,0.05266336514071748,6167,218
LOF,models/baseline_runs/lof/20260430_063943,95.05102040816327,1.6903626556907385,0.033413269384492406,0.11034846884899684,0.05129463737881948,6046,209
LOF,models/baseline_runs/lof/20260430_063943,95.15204081632653,1.6995931122984205,0.032131789267656176,0.10401267159450897,0.049096573208722745,5934,197
LOF,models/baseline_runs/lof/20260430_063943,95.2530612244898,1.7096004554203579,0.030989670109963344,0.09820485744456177,0.04711246200607902,5816,186
LOF,models/baseline_runs/lof/20260430_063943,95.35408163265306,1.7194909998348782,0.029206996094413313,0.0908130939809926,0.04419889502762431,5717,172
LOF,models/baseline_runs/lof/20260430_063943,95.45510204081633,1.7285620625529972,0.028960524047578005,0.08870116156282999,0.043664717348927885,5633,168
LOF,models/baseline_runs/lof/20260430_063943,95.5561224489796,1.738714235169547,0.028431028431028432,0.08553326293558607,0.042676501580611176,5536,162
LOF,models/baseline_runs/lof/20260430_063943,95.65714285714286,1.747738361358643,0.027287319422150885,0.08078141499472016,0.040794560725236635,5454,153
LOF,models/baseline_runs/lof/20260430_063943,95.75816326530612,1.7583599175725677,0.026177058716596983,0.07602956705385427,0.03894523326572009,5357,144
LOF,models/baseline_runs/lof/20260430_063943,95.85918367346939,1.7709731898137488,0.025236593059936908,0.07180570221752904,0.0373472470135933,5253,136
LOF,models/baseline_runs/lof/20260430_063943,95.96020408163265,1.780873395289693,0.02416918429003021,0.0675818373812038,0.03560500695410292,5168,128
LOF,models/baseline_runs/lof/20260430_063943,96.06122448979592,1.7929823909487042,0.023309574263147757,0.06388595564941922,0.03415666901905434,5070,121
LOF,models/baseline_runs/lof/20260430_063943,96.16224489795918,1.805694525369576,0.022642252411892105,0.06071805702217529,0.03298436827764234,4964,115
LOF,models/baseline_runs/lof/20260430_063943,96.26326530612245,1.8186370990106038,0.022275737507525588,0.05860612460401267,0.03228151810382435,4872,111
LOF,models/baseline_runs/lof/20260430_063943,96.36428571428571,1.832841420173645,0.022058823529411766,0.057022175290390706,0.03181148748159058,4788,108
LOF,models/baseline_runs/lof/20260430_063943,96.46530612244898,1.8476943203381129,0.021298809772395073,0.05385427666314678,0.0305252132275924,4687,102
LOF,models/baseline_runs/lof/20260430_063943,96.56632653061224,1.8632370712501662,0.021326508850501174,0.05279831045406547,0.03038128512836093,4589,100
LOF,models/baseline_runs/lof/20260430_063943,96.66734693877551,1.8768973069531576,0.020230585164237546,0.049102428722280884,0.02865506085348945,4504,93
LOF,models/baseline_runs/lof/20260430_063943,96.76836734693877,1.8932224277939111,0.019307589880159785,0.04593453009503696,0.027187499999999996,4419,87
LOF,models/baseline_runs/lof/20260430_063943,96.86938775510204,1.9084692333425795,0.018568840579710144,0.04329461457233368,0.025990491283676705,4334,82
LOF,models/baseline_runs/lof/20260430_063943,96.9704081632653,1.928341109412057,0.01767852989067225,0.04012671594508976,0.024543839819150655,4223,76
LOF,models/baseline_runs/lof/20260430_063943,97.07142857142857,1.948431447148321,0.016646848989298454,0.03695881731784583,0.02295458271847844,4135,70
LOF,models/baseline_runs/lof/20260430_063943,97.17244897959183,1.9688808832849776,0.014594989053758209,0.03167898627243928,0.019983347210657785,4051,60
LOF,models/baseline_runs/lof/20260430_063943,97.27346938775511,1.995327598708021,0.012478163214374845,0.026399155227032733,0.01694628029147602,3957,50
LOF,models/baseline_runs/lof/20260430_063943,97.37448979591838,2.0151506445237577,0.011719745222929937,0.024287222808870117,0.0158102766798419,3879,46
LOF,models/baseline_runs/lof/20260430_063943,97.47551020408164,2.041009821210589,0.01069379238393323,0.02164730728616684,0.01431564245810056,3793,41
LOF,models/baseline_runs/lof/20260430_063943,97.57653061224491,2.069628715515137,0.009625668449197862,0.01900739176346357,0.012779552715654952,3704,36
LOF,models/baseline_runs/lof/20260430_063943,97.67755102040817,2.1073043363434927,0.009116022099447514,0.017423442449841606,0.011969532100108815,3587,33
LOF,models/baseline_runs/lof/20260430_063943,97.77857142857144,2.14474289715292,0.007959067652075043,0.014783526927138331,0.010347376201034738,3490,28
LOF,models/baseline_runs/lof/20260430_063943,97.8795918367347,2.187197290148066,0.007011393514460999,0.012671594508975714,0.00902764716945646,3399,24
LOF,models/baseline_runs/lof/20260430_063943,97.98061224489797,2.2405008311782577,0.006313890559230307,0.011087645195353749,0.008045977011494253,3305,21
LOF,models/baseline_runs/lof/20260430_063943,98.08163265306123,2.288813488824043,0.0061330880098129405,0.010559662090813094,0.007759456838021338,3241,20
LOF,models/baseline_runs/lof/20260430_063943,98.1826530612245,2.361559062770471,0.005676442762535478,0.009503695881731784,0.007107601184600198,3153,18
LOF,models/baseline_runs/lof/20260430_063943,98.28367346938776,2.454788954768872,0.005815831987075929,0.009503695881731784,0.0072158749248346366,3077,18
LOF,models/baseline_runs/lof/20260430_063943,98.38469387755103,2.577116418310585,0.0056161215725140405,0.00897571277719113,0.006909164803901646,3010,17
LOF,models/baseline_runs/lof/20260430_063943,98.4857142857143,2.750008618831643,0.005398110661268556,0.008447729672650475,0.006587072869493619,2948,16
LOF,models/baseline_runs/lof/20260430_063943,98.58673469387756,2.980018496513411,0.005195704883962591,0.00791974656810982,0.006274837900020916,2872,15
LOF,models/baseline_runs/lof/20260430_063943,98.68775510204082,3.284490570851737,0.004975124378109453,0.007391763463569166,0.00594732370433305,2800,14
LOF,models/baseline_runs/lof/20260430_063943,98.78877551020409,3.5803408209766747,0.004358881220486742,0.006335797254487857,0.005164622336991608,2741,12
LOF,models/baseline_runs/lof/20260430_063943,98.88979591836735,3.912038087844911,0.0029850746268656717,0.004223864836325237,0.0034980323567993005,2672,8
LOF,models/baseline_runs/lof/20260430_063943,98.99081632653062,4.402468344994957,0.0031289111389236545,0.0026399155227032735,0.00286368843069874,1593,5
LOF,models/baseline_runs/lof/20260430_063943,99.09183673469389,5.21491478170677,0.0013192612137203166,0.0005279831045406547,0.0007541478129713424,757,1
LOF,models/baseline_runs/lof/20260430_063943,99.19285714285715,7.229380100965728,0.0,0.0,0.0,714,0
LOF,models/baseline_runs/lof/20260430_063943,99.29387755102042,17.14675885609263,0.0,0.0,0.0,617,0
LOF,models/baseline_runs/lof/20260430_063943,99.39489795918368,25.996411217962173,0.0,0.0,0.0,434,0
LOF,models/baseline_runs/lof/20260430_063943,99.49591836734695,29.391679559435232,0.0,0.0,0.0,432,0
LOF,models/baseline_runs/lof/20260430_063943,99.59693877551021,31.439530696187788,0.0,0.0,0.0,429,0
LOF,models/baseline_runs/lof/20260430_063943,99.69795918367348,32.87697503226154,0.0,0.0,0.0,425,0
LOF,models/baseline_runs/lof/20260430_063943,99.79897959183674,34.21299646241332,0.0,0.0,0.0,416,0
LOF,models/baseline_runs/lof/20260430_063943,99.9,35.69076766967791,0.0,0.0,0.0,403,0
